transaction_id,customer_id,product_id,date,quantity,unit_price,discount,total_amount,profit
5554,111,29,2023-11-26,7,72.91,0.0,510.37,208.81
5560,241,14,2023-11-26,5,62.11,0.1,279.5,67.55
9442,313,6,2023-11-26,10,16.65,0.15,141.52,13.12
9723,161,24,2023-11-27,15,61.1,0.1,824.85,207.0
3706,472,12,2023-11-27,5,103.7,0.0,518.5,167.5
3213,50,17,2023-11-27,4,25.17,0.0,100.68,44.24
975,403,20,2023-11-27,11,37.25,0.0,409.75,169.4
4659,190,16,2023-11-27,15,45.98,0.1,620.73,221.73
4540,430,14,2023-11-27,9,62.11,0.1,503.09,121.58
5744,51,10,2023-11-27,16,22.77,0.0,364.32,145.28
2398,128,21,2023-11-27,6,50.32,0.1,271.73,34.07
4661,76,18,2023-11-27,19,105.6,0.0,2006.4,772.35
1701,187,15,2023-11-27,20,31.0,0.0,620.0,214.6
8029,314,30,2023-11-27,4,101.21,0.0,404.84,167.04
352,434,30,2023-11-27,6,101.21,0.0,607.26,250.56
9624,309,33,2023-11-27,17,70.79,0.05,1143.26,354.63
771,191,9,2023-11-28,18,54.31,0.0,977.58,273.6
2683,169,19,2023-11-28,19,70.92,0.0,1347.48,467.59
1416,460,5,2023-11-28,2,43.54,0.15,74.02,11.82
9532,183,21,2023-11-28,2,50.32,0.05,95.61,16.39
5593,137,17,2023-11-28,14,25.17,0.15,299.52,101.98
1779,394,3,2023-11-28,9,28.87,0.05,246.84,79.35
1689,456,13,2023-11-28,18,27.02,0.0,486.36,143.1
9997,343,35,2023-11-28,18,32.76,0.0,589.68,177.3
7310,390,11,2023-11-28,15,78.15,0.1,1055.03,401.18
2638,94,2,2023-11-28,16,64.36,0.0,1029.76,327.04
93,114,31,2023-11-28,8,119.38,0.1,859.54,220.18
8244,430,24,2023-11-29,11,61.1,0.1,604.89,151.8
7750,198,19,2023-11-29,16,70.92,0.0,1134.72,393.76
109,13,11,2023-11-29,18,78.15,0.15,1195.7,411.08
8605,110,9,2023-11-29,9,54.31,0.15,415.47,63.48
4821,359,6,2023-11-29,14,16.65,0.0,233.1,53.34
8885,459,18,2023-11-29,20,105.6,0.1,1900.8,601.8
145,500,13,2023-11-29,12,27.02,0.0,324.24,95.4
2689,153,11,2023-11-29,20,78.15,0.05,1484.85,613.05
1854,30,10,2023-11-29,16,22.77,0.15,309.67,90.63
3228,476,29,2023-11-29,4,72.91,0.1,262.48,90.16
6236,152,23,2023-11-29,4,58.89,0.0,235.56,62.88
171,22,20,2023-11-29,13,37.25,0.0,484.25,200.2
7234,97,7,2023-11-29,20,78.3,0.0,1566.0,425.4
9910,494,27,2023-11-29,19,95.33,0.0,1811.27,485.07
3651,441,26,2023-11-29,15,82.31,0.0,1234.65,485.4
3435,134,28,2023-11-30,5,96.98,0.0,484.9,139.5
8541,170,15,2023-11-30,5,31.0,0.0,155.0,53.65
3133,265,31,2023-11-30,18,119.38,0.0,2148.84,710.28
2886,356,25,2023-11-30,15,66.27,0.0,994.05,298.95
4454,381,9,2023-11-30,14,54.31,0.05,722.32,174.78
8121,457,24,2023-11-30,17,61.1,0.05,986.76,286.53
2231,373,1,2023-11-30,19,13.26,0.1,226.75,74.37
3347,311,22,2023-11-30,12,29.12,0.0,349.44,150.84
6745,91,5,2023-11-30,10,43.54,0.0,435.4,124.4
1050,278,5,2023-11-30,13,43.54,0.1,509.42,105.12
5395,388,1,2023-11-30,12,13.26,0.0,159.12,62.88
9410,85,3,2023-12-01,6,28.87,0.0,173.22,61.56
3362,353,7,2023-12-01,1,78.3,0.0,78.3,21.27
2599,482,11,2023-12-01,18,78.15,0.15,1195.7,411.08
3151,482,24,2023-12-01,1,61.1,0.0,61.1,19.91
2477,321,2,2023-12-01,20,64.36,0.15,1094.12,215.72
7880,33,35,2023-12-01,2,32.76,0.05,62.24,16.42
5550,183,20,2023-12-01,8,37.25,0.0,298.0,123.2
5001,12,9,2023-12-01,19,54.31,0.15,877.11,134.02
8281,285,32,2023-12-01,10,57.37,0.05,545.01,160.11
7128,166,2,2023-12-01,4,64.36,0.0,257.44,81.76
5594,238,21,2023-12-01,13,50.32,0.0,654.16,139.23
6916,475,13,2023-12-01,19,27.02,0.15,436.37,74.04
6066,497,16,2023-12-01,10,45.98,0.15,390.83,124.83
4982,283,22,2023-12-01,2,29.12,0.1,52.42,19.32
63,290,4,2023-12-02,20,117.7,0.1,2118.6,797.2
3937,449,25,2023-12-02,7,66.27,0.0,463.89,139.51
8358,210,4,2023-12-02,2,117.7,0.0,235.4,103.26
7369,108,12,2023-12-02,18,103.7,0.1,1679.94,416.34
8249,152,15,2023-12-02,4,31.0,0.1,111.6,30.52
383,83,16,2023-12-02,8,45.98,0.0,367.84,155.04
8616,39,34,2023-12-02,6,129.06,0.15,658.21,208.45
3077,145,31,2023-12-02,10,119.38,0.0,1193.8,394.6
7903,16,14,2023-12-02,9,62.11,0.15,475.14,93.63
9061,102,30,2023-12-02,3,101.21,0.05,288.45,110.1
6271,80,11,2023-12-02,5,78.15,0.0,390.75,172.8
5075,163,7,2023-12-02,9,78.3,0.0,704.7,191.43
8063,461,34,2023-12-02,11,129.06,0.1,1277.69,453.13
9863,155,29,2023-12-02,20,72.91,0.0,1458.2,596.6
7151,74,25,2023-12-02,19,66.27,0.0,1259.13,378.67
6130,437,15,2023-12-03,14,31.0,0.0,434.0,150.22
4597,428,19,2023-12-03,19,70.92,0.0,1347.48,467.59
5168,13,27,2023-12-03,1,95.33,0.15,81.03,11.23
219,26,13,2023-12-03,13,27.02,0.15,298.57,50.66
4359,2,31,2023-12-03,10,119.38,0.0,1193.8,394.6
2951,371,7,2023-12-03,15,78.3,0.1,1057.05,201.6
8322,337,26,2023-12-03,15,82.31,0.0,1234.65,485.4
7440,109,20,2023-12-03,1,37.25,0.0,37.25,15.4
9129,491,25,2023-12-03,17,66.27,0.05,1070.26,282.48
3965,120,21,2023-12-03,1,50.32,0.15,42.77,3.16
3163,467,20,2023-12-03,8,37.25,0.1,268.2,93.4
8312,405,21,2023-12-03,12,50.32,0.05,573.65,98.33
8923,374,13,2023-12-03,11,27.02,0.0,297.22,87.45
6017,348,32,2023-12-03,16,57.37,0.0,917.92,302.08
7232,344,1,2023-12-03,2,13.26,0.0,26.52,10.48
87,338,16,2023-12-03,7,45.98,0.0,321.86,135.66
3244,300,32,2023-12-03,15,57.37,0.15,731.47,154.12
9771,202,27,2023-12-04,4,95.33,0.0,381.32,102.12
1826,313,26,2023-12-04,10,82.31,0.1,740.79,241.29
211,18,18,2023-12-04,11,105.6,0.0,1161.6,447.15
4239,157,17,2023-12-04,7,25.17,0.1,158.57,59.8
2996,478,10,2023-12-04,7,22.77,0.0,159.39,63.56
9130,39,22,2023-12-04,7,29.12,0.1,183.46,67.61
8783,133,31,2023-12-04,15,119.38,0.05,1701.16,502.36
4002,316,25,2023-12-04,3,66.27,0.0,198.81,59.79
3479,285,29,2023-12-04,14,72.91,0.0,1020.74,417.62
7835,380,19,2023-12-05,2,70.92,0.0,141.84,49.22
5993,132,21,2023-12-05,5,50.32,0.05,239.02,40.97
5479,436,22,2023-12-05,15,29.12,0.15,371.28,123.03
3337,450,11,2023-12-05,2,78.15,0.0,156.3,69.12
9919,367,24,2023-12-05,10,61.1,0.0,611.0,199.1
1432,382,7,2023-12-05,8,78.3,0.05,595.08,138.84
6765,344,17,2023-12-05,6,25.17,0.0,151.02,66.36
5321,325,26,2023-12-05,8,82.31,0.15,559.71,160.11
4226,456,28,2023-12-05,20,96.98,0.1,1745.64,364.04
9453,282,24,2023-12-05,10,61.1,0.0,611.0,199.1
7936,298,33,2023-12-05,1,70.79,0.0,70.79,24.4
7896,60,28,2023-12-05,13,96.98,0.0,1260.74,362.7
715,192,16,2023-12-05,18,45.98,0.0,827.64,348.84
1793,155,32,2023-12-06,16,57.37,0.0,917.92,302.08
6026,403,19,2023-12-06,14,70.92,0.1,893.59,245.25
5757,192,33,2023-12-06,10,70.79,0.1,637.11,173.21
8613,402,18,2023-12-06,18,105.6,0.15,1615.68,446.58
3554,366,3,2023-12-06,13,28.87,0.05,356.54,114.61
1321,481,12,2023-12-06,7,103.7,0.15,617.02,125.62
5553,212,26,2023-12-06,11,82.31,0.1,814.87,265.42
3051,104,25,2023-12-06,8,66.27,0.05,503.65,132.93
4835,121,18,2023-12-06,4,105.6,0.1,380.16,120.36
1905,320,19,2023-12-06,20,70.92,0.0,1418.4,492.2
1387,149,26,2023-12-06,5,82.31,0.15,349.82,100.07
2078,286,27,2023-12-06,19,95.33,0.15,1539.58,213.38
1010,189,30,2023-12-06,2,101.21,0.0,202.42,83.52
4145,181,29,2023-12-06,16,72.91,0.15,991.58,302.3
417,183,23,2023-12-06,1,58.89,0.0,58.89,15.72
5419,342,24,2023-12-06,1,61.1,0.0,61.1,19.91
294,417,2,2023-12-06,2,64.36,0.15,109.41,21.57
3676,477,15,2023-12-06,6,31.0,0.0,186.0,64.38
5978,111,18,2023-12-06,3,105.6,0.0,316.8,121.95
7659,290,11,2023-12-07,1,78.15,0.1,70.34,26.75
5695,481,21,2023-12-07,9,50.32,0.0,452.88,96.39
7406,173,7,2023-12-07,2,78.3,0.0,156.6,42.54
1143,198,12,2023-12-07,3,103.7,0.05,295.54,84.94
3367,318,34,2023-12-07,3,129.06,0.15,329.1,104.22
7543,14,28,2023-12-07,18,96.98,0.0,1745.64,502.2
7110,448,22,2023-12-07,4,29.12,0.05,110.66,44.46
2137,197,14,2023-12-07,13,62.11,0.05,767.06,215.99
282,33,19,2023-12-07,4,70.92,0.1,255.31,70.07
2276,419,11,2023-12-07,13,78.15,0.15,863.56,296.89
6196,411,2,2023-12-08,3,64.36,0.15,164.12,32.36
3480,28,3,2023-12-08,3,28.87,0.0,86.61,30.78
8370,307,11,2023-12-08,1,78.15,0.15,66.43,22.84
8481,101,24,2023-12-08,8,61.1,0.0,488.8,159.28
4039,286,3,2023-12-08,14,28.87,0.1,363.76,103.22
1939,121,27,2023-12-08,4,95.33,0.15,324.12,44.92
3394,224,6,2023-12-08,13,16.65,0.0,216.45,49.53
9309,195,31,2023-12-08,14,119.38,0.1,1504.19,385.31
1813,100,33,2023-12-08,17,70.79,0.0,1203.43,414.8
408,321,21,2023-12-08,5,50.32,0.15,213.86,15.81
4079,199,28,2023-12-08,10,96.98,0.15,824.33,133.53
1972,388,36,2023-12-08,20,77.46,0.0,1549.2,285.8
3002,409,22,2023-12-08,11,29.12,0.0,320.32,138.27
214,439,24,2023-12-08,20,61.1,0.0,1222.0,398.2
177,426,2,2023-12-08,11,64.36,0.0,707.96,224.84
4813,386,5,2023-12-09,1,43.54,0.1,39.19,8.09
9972,451,34,2023-12-09,13,129.06,0.0,1677.78,703.3
7517,227,6,2023-12-09,11,16.65,0.05,173.99,32.75
1578,393,1,2023-12-09,4,13.26,0.05,50.39,18.31
2829,34,32,2023-12-09,2,57.37,0.1,103.27,26.29
5630,17,26,2023-12-09,20,82.31,0.0,1646.2,647.2
2288,396,28,2023-12-09,7,96.98,0.0,678.86,195.3
6463,396,36,2023-12-09,19,77.46,0.0,1471.74,271.51
9111,123,19,2023-12-09,17,70.92,0.0,1205.64,418.37
5985,168,25,2023-12-09,15,66.27,0.05,944.35,249.25
6581,281,32,2023-12-09,7,57.37,0.1,361.43,92.0
7818,3,9,2023-12-09,19,54.31,0.15,877.11,134.02
3596,466,5,2023-12-09,16,43.54,0.0,696.64,199.04
7424,118,9,2023-12-09,2,54.31,0.0,108.62,30.4
7175,495,35,2023-12-09,13,32.76,0.15,362.0,64.17
1945,102,15,2023-12-10,15,31.0,0.1,418.5,114.45
7855,421,25,2023-12-10,18,66.27,0.1,1073.57,239.45
6660,282,17,2023-12-10,12,25.17,0.0,302.04,132.72
2243,21,31,2023-12-10,9,119.38,0.0,1074.42,355.14
1128,158,11,2023-12-10,6,78.15,0.15,398.56,137.02
2313,3,24,2023-12-10,17,61.1,0.15,882.9,182.67
3890,65,2,2023-12-10,20,64.36,0.0,1287.2,408.8
3759,61,4,2023-12-10,12,117.7,0.1,1271.16,478.32
2195,147,7,2023-12-10,19,78.3,0.0,1487.7,404.13
9072,270,7,2023-12-10,12,78.3,0.05,892.62,208.26
9955,6,23,2023-12-10,20,58.89,0.0,1177.8,314.4
9388,490,10,2023-12-10,4,22.77,0.0,91.08,36.32
8038,345,11,2023-12-10,13,78.15,0.0,1015.95,449.28
9928,71,6,2023-12-10,17,16.65,0.05,268.9,50.62
3333,266,33,2023-12-11,20,70.79,0.05,1345.01,417.21
3584,500,19,2023-12-11,8,70.92,0.0,567.36,196.88
229,460,27,2023-12-11,2,95.33,0.15,162.06,22.46
7883,212,26,2023-12-11,14,82.31,0.0,1152.34,453.04
9659,274,21,2023-12-11,5,50.32,0.0,251.6,53.55
4385,448,9,2023-12-11,10,54.31,0.0,543.1,152.0
8668,454,28,2023-12-11,5,96.98,0.0,484.9,139.5
6569,431,7,2023-12-11,11,78.3,0.1,775.17,147.84
9296,296,5,2023-12-11,6,43.54,0.0,261.24,74.64
8570,40,22,2023-12-11,1,29.12,0.1,26.21,9.66
4664,57,21,2023-12-11,16,50.32,0.0,805.12,171.36
6282,500,2,2023-12-11,11,64.36,0.0,707.96,224.84
9827,405,19,2023-12-11,15,70.92,0.0,1063.8,369.15
2176,432,5,2023-12-12,11,43.54,0.0,478.94,136.84
3208,409,19,2023-12-12,1,70.92,0.0,70.92,24.61
1162,149,9,2023-12-12,20,54.31,0.1,977.58,195.38
3738,29,27,2023-12-12,16,95.33,0.05,1449.02,332.22
7761,84,16,2023-12-12,6,45.98,0.1,248.29,88.69
6097,319,28,2023-12-12,20,96.98,0.0,1939.6,558.0
790,154,6,2023-12-12,11,16.65,0.0,183.15,41.91
4672,330,30,2023-12-12,12,101.21,0.1,1093.07,379.67
5826,50,24,2023-12-12,5,61.1,0.05,290.22,84.27
5529,24,14,2023-12-12,5,62.11,0.0,310.55,98.6
4307,331,17,2023-12-12,18,25.17,0.0,453.06,199.08
2191,93,17,2023-12-12,7,25.17,0.05,167.38,68.61
2785,362,15,2023-12-12,2,31.0,0.0,62.0,21.46
3332,134,17,2023-12-12,16,25.17,0.05,382.58,156.82
8716,151,17,2023-12-12,11,25.17,0.0,276.87,121.66
477,368,13,2023-12-12,1,27.02,0.15,22.97,3.9
6771,413,9,2023-12-12,16,54.31,0.15,738.62,112.86
209,364,24,2023-12-13,13,61.1,0.05,754.58,219.11
7086,260,26,2023-12-13,5,82.31,0.1,370.4,120.65
2814,306,3,2023-12-13,3,28.87,0.0,86.61,30.78
3527,234,4,2023-12-13,12,117.7,0.0,1412.4,619.56
1942,294,7,2023-12-13,7,78.3,0.0,548.1,148.89
1258,132,32,2023-12-13,7,57.37,0.15,341.35,71.92
3673,189,15,2023-12-13,4,31.0,0.1,111.6,30.52
8731,6,17,2023-12-13,7,25.17,0.05,167.38,68.61
4236,263,12,2023-12-13,1,103.7,0.0,103.7,33.5
9993,160,10,2023-12-13,10,22.77,0.0,227.7,90.8
2843,266,23,2023-12-14,1,58.89,0.05,55.95,12.78
2771,453,20,2023-12-14,19,37.25,0.15,601.59,186.44
1522,290,27,2023-12-14,16,95.33,0.0,1525.28,408.48
9989,91,29,2023-12-14,19,72.91,0.1,1246.76,428.24
2520,169,34,2023-12-14,17,129.06,0.15,1864.92,590.6
8840,167,35,2023-12-14,16,32.76,0.15,445.54,78.98
5440,307,3,2023-12-14,19,28.87,0.0,548.53,194.94
2889,39,24,2023-12-14,8,61.1,0.05,464.36,134.84
9406,201,32,2023-12-14,20,57.37,0.1,1032.66,262.86
5196,418,11,2023-12-15,9,78.15,0.0,703.35,311.04
6502,463,35,2023-12-15,7,32.76,0.0,229.32,68.95
6153,222,20,2023-12-15,12,37.25,0.0,447.0,184.8
633,41,29,2023-12-15,8,72.91,0.0,583.28,238.64
7137,316,17,2023-12-15,3,25.17,0.0,75.51,33.18
2906,497,4,2023-12-15,16,117.7,0.0,1883.2,826.08
7165,336,25,2023-12-15,16,66.27,0.05,1007.3,265.86
1518,354,18,2023-12-15,17,105.6,0.0,1795.2,691.05
224,363,17,2023-12-16,6,25.17,0.0,151.02,66.36
8295,356,31,2023-12-16,14,119.38,0.0,1671.32,552.44
1250,209,35,2023-12-16,8,32.76,0.0,262.08,78.8
2503,198,25,2023-12-16,1,66.27,0.15,56.33,9.99
6233,319,2,2023-12-16,14,64.36,0.0,901.04,286.16
4297,34,19,2023-12-16,7,70.92,0.0,496.44,172.27
4652,305,12,2023-12-17,10,103.7,0.0,1037.0,335.0
1206,252,5,2023-12-17,3,43.54,0.0,130.62,37.32
1531,314,15,2023-12-17,13,31.0,0.15,342.55,79.04
2415,297,33,2023-12-17,20,70.79,0.1,1274.22,346.42
6709,93,34,2023-12-17,6,129.06,0.15,658.21,208.45
6150,441,18,2023-12-17,6,105.6,0.0,633.6,243.9
1003,166,12,2023-12-17,4,103.7,0.0,414.8,134.0
7364,161,9,2023-12-17,8,54.31,0.15,369.31,56.43
5092,172,21,2023-12-17,4,50.32,0.15,171.09,12.65
5893,251,33,2023-12-17,14,70.79,0.1,891.95,242.49
4926,427,27,2023-12-17,4,95.33,0.05,362.25,83.05
2314,161,30,2023-12-18,14,101.21,0.1,1275.25,442.95
792,170,20,2023-12-18,19,37.25,0.05,672.36,257.21
1791,497,14,2023-12-18,10,62.11,0.0,621.1,197.2
712,270,32,2023-12-18,4,57.37,0.0,229.48,75.52
2075,329,17,2023-12-18,20,25.17,0.0,503.4,221.2
7622,31,21,2023-12-18,5,50.32,0.15,213.86,15.81
6902,382,26,2023-12-18,15,82.31,0.0,1234.65,485.4
1271,99,17,2023-12-18,9,25.17,0.05,215.2,88.21
2483,437,34,2023-12-18,9,129.06,0.1,1045.39,370.75
6096,44,11,2023-12-18,12,78.15,0.15,797.13,274.05
5251,329,8,2023-12-18,16,58.02,0.0,928.32,367.84
3184,190,29,2023-12-18,15,72.91,0.05,1038.97,392.77
5698,489,25,2023-12-18,6,66.27,0.0,397.62,119.58
3369,81,31,2023-12-18,3,119.38,0.15,304.42,64.66
3929,150,4,2023-12-18,2,117.7,0.0,235.4,103.26
3334,36,7,2023-12-18,12,78.3,0.15,798.66,114.3
4873,27,31,2023-12-19,20,119.38,0.0,2387.6,789.2
4347,360,36,2023-12-19,19,77.46,0.15,1250.98,50.75
1156,12,36,2023-12-19,8,77.46,0.15,526.73,21.37
2037,364,35,2023-12-19,10,32.76,0.05,311.22,82.12
9347,428,14,2023-12-19,17,62.11,0.0,1055.87,335.24
6599,127,25,2023-12-19,20,66.27,0.0,1325.4,398.6
1484,187,1,2023-12-19,10,13.26,0.1,119.34,39.14
5083,137,24,2023-12-19,16,61.1,0.05,928.72,269.68
1365,375,2,2023-12-19,7,64.36,0.15,382.94,75.5
515,266,27,2023-12-19,2,95.33,0.05,181.13,41.53
7722,68,24,2023-12-19,16,61.1,0.0,977.6,318.56
8192,161,30,2023-12-20,2,101.21,0.15,172.06,53.16
5382,370,35,2023-12-20,20,32.76,0.0,655.2,197.0
3491,159,14,2023-12-20,13,62.11,0.0,807.43,256.36
6923,123,1,2023-12-20,19,13.26,0.1,226.75,74.37
8516,163,15,2023-12-20,5,31.0,0.0,155.0,53.65
4750,441,28,2023-12-20,14,96.98,0.0,1357.72,390.6
4557,274,23,2023-12-20,18,58.89,0.0,1060.02,282.96
2357,351,35,2023-12-20,1,32.76,0.0,32.76,9.85
1424,13,19,2023-12-20,13,70.92,0.0,921.96,319.93
1278,375,36,2023-12-20,10,77.46,0.15,658.41,26.71
6610,262,31,2023-12-20,6,119.38,0.0,716.28,236.76
6386,5,32,2023-12-20,8,57.37,0.05,436.01,128.09
4789,42,29,2023-12-20,16,72.91,0.1,1049.9,360.62
7242,75,7,2023-12-20,3,78.3,0.05,223.15,52.06
5269,205,18,2023-12-20,18,105.6,0.0,1900.8,731.7
280,282,22,2023-12-20,12,29.12,0.0,349.44,150.84
8603,389,17,2023-12-21,2,25.17,0.1,45.31,17.09
890,182,22,2023-12-21,8,29.12,0.1,209.66,77.26
4683,310,32,2023-12-21,10,57.37,0.0,573.7,188.8
7356,150,24,2023-12-21,4,61.1,0.1,219.96,55.2
1225,102,30,2023-12-21,8,101.21,0.05,769.2,293.6
5466,74,11,2023-12-21,11,78.15,0.0,859.65,380.16
3988,340,17,2023-12-21,9,25.17,0.0,226.53,99.54
631,243,4,2023-12-21,3,117.7,0.1,317.79,119.58
7756,80,32,2023-12-21,9,57.37,0.0,516.33,169.92
7982,409,4,2023-12-21,8,117.7,0.15,800.36,271.8
8686,329,13,2023-12-22,9,27.02,0.0,243.18,71.55
1512,67,21,2023-12-22,19,50.32,0.0,956.08,203.49
5986,55,4,2023-12-22,20,117.7,0.05,2236.3,914.9
2531,136,19,2023-12-22,14,70.92,0.0,992.88,344.54
3613,210,9,2023-12-22,9,54.31,0.1,439.91,87.92
4056,472,36,2023-12-22,6,77.46,0.0,464.76,85.74
7176,278,25,2023-12-22,20,66.27,0.1,1192.86,266.06
8830,448,23,2023-12-22,9,58.89,0.0,530.01,141.48
858,419,32,2023-12-22,6,57.37,0.05,327.01,96.07
5098,190,29,2023-12-22,10,72.91,0.0,729.1,298.3
4407,245,35,2023-12-22,11,32.76,0.0,360.36,108.35
1620,254,13,2023-12-22,18,27.02,0.0,486.36,143.1
4701,133,20,2023-12-22,18,37.25,0.0,670.5,277.2
9451,51,24,2023-12-23,20,61.1,0.05,1160.9,337.1
5911,134,35,2023-12-23,14,32.76,0.0,458.64,137.9
7881,453,11,2023-12-23,10,78.15,0.1,703.35,267.45
763,265,8,2023-12-23,15,58.02,0.0,870.3,344.85
3286,101,19,2023-12-23,14,70.92,0.0,992.88,344.54
8089,243,22,2023-12-23,2,29.12,0.0,58.24,25.14
5008,454,15,2023-12-23,5,31.0,0.1,139.5,38.15
8232,23,1,2023-12-23,11,13.26,0.15,123.98,35.76
6252,173,8,2023-12-23,19,58.02,0.05,1047.26,381.69
3857,160,34,2023-12-23,13,129.06,0.0,1677.78,703.3
708,91,22,2023-12-23,17,29.12,0.05,470.29,188.94
8434,308,8,2023-12-24,20,58.02,0.0,1160.4,459.8
4181,473,11,2023-12-24,17,78.15,0.0,1328.55,587.52
7822,55,8,2023-12-24,12,58.02,0.0,696.24,275.88
3722,315,27,2023-12-24,4,95.33,0.0,381.32,102.12
3839,3,10,2023-12-24,6,22.77,0.0,136.62,54.48
7856,363,11,2023-12-24,20,78.15,0.05,1484.85,613.05
1933,432,15,2023-12-25,2,31.0,0.0,62.0,21.46
3538,277,13,2023-12-25,4,27.02,0.0,108.08,31.8
4556,71,30,2023-12-25,6,101.21,0.0,607.26,250.56
4332,325,36,2023-12-25,20,77.46,0.0,1549.2,285.8
7206,495,30,2023-12-25,15,101.21,0.1,1366.33,474.58
1465,296,10,2023-12-25,16,22.77,0.05,346.1,127.06
6815,175,29,2023-12-25,6,72.91,0.0,437.46,178.98
5125,368,3,2023-12-25,7,28.87,0.0,202.09,71.82
769,410,25,2023-12-26,2,66.27,0.1,119.29,26.61
997,203,16,2023-12-26,16,45.98,0.05,698.9,273.3
8628,480,2,2023-12-26,14,64.36,0.0,901.04,286.16
817,151,34,2023-12-26,6,129.06,0.05,735.64,285.88
2006,487,35,2023-12-26,16,32.76,0.0,524.16,157.6
180,428,14,2023-12-26,7,62.11,0.0,434.77,138.04
8736,201,18,2023-12-27,18,105.6,0.0,1900.8,731.7
4804,468,16,2023-12-27,18,45.98,0.05,786.26,307.46
3863,326,20,2023-12-27,14,37.25,0.05,495.42,189.52
8744,384,36,2023-12-27,13,77.46,0.1,906.28,85.07
2433,446,36,2023-12-27,19,77.46,0.0,1471.74,271.51
3456,402,22,2023-12-27,11,29.12,0.1,288.29,106.24
7407,145,29,2023-12-27,2,72.91,0.0,145.82,59.66
9234,154,36,2023-12-27,10,77.46,0.0,774.6,142.9
283,182,16,2023-12-27,5,45.98,0.0,229.9,96.9
9241,185,15,2023-12-27,5,31.0,0.0,155.0,53.65
5179,116,32,2023-12-27,3,57.37,0.0,172.11,56.64
7811,86,29,2023-12-27,18,72.91,0.05,1246.76,471.32
4363,460,1,2023-12-27,12,13.26,0.0,159.12,62.88
731,250,27,2023-12-27,4,95.33,0.0,381.32,102.12
7428,188,4,2023-12-27,20,117.7,0.0,2354.0,1032.6
4257,82,5,2023-12-27,20,43.54,0.0,870.8,248.8
5391,196,31,2023-12-28,5,119.38,0.15,507.36,107.76
6991,265,13,2023-12-28,5,27.02,0.0,135.1,39.75
308,124,4,2023-12-28,2,117.7,0.15,200.09,67.95
6146,303,7,2023-12-28,12,78.3,0.0,939.6,255.24
3953,405,12,2023-12-28,7,103.7,0.1,653.31,161.91
7537,125,32,2023-12-28,6,57.37,0.0,344.22,113.28
9466,453,14,2023-12-28,5,62.11,0.0,310.55,98.6
3685,167,15,2023-12-28,13,31.0,0.0,403.0,139.49
271,367,6,2023-12-28,1,16.65,0.1,14.98,2.14
4078,446,1,2023-12-28,15,13.26,0.0,198.9,78.6
6713,27,13,2023-12-28,7,27.02,0.0,189.14,55.65
1507,427,3,2023-12-28,9,28.87,0.05,246.84,79.35
9007,466,24,2023-12-28,18,61.1,0.0,1099.8,358.38
4941,36,16,2023-12-29,10,45.98,0.0,459.8,193.8
9675,48,10,2023-12-29,8,22.77,0.0,182.16,72.64
4945,424,2,2023-12-29,2,64.36,0.05,122.28,34.44
9767,457,26,2023-12-29,7,82.31,0.0,576.17,226.52
7759,128,25,2023-12-29,6,66.27,0.0,397.62,119.58
8140,498,9,2023-12-29,6,54.31,0.1,293.27,58.61
3537,354,36,2023-12-29,11,77.46,0.0,852.06,157.19
9040,191,34,2023-12-29,17,129.06,0.15,1864.92,590.6
3550,309,6,2023-12-29,6,16.65,0.0,99.9,22.86
9346,489,13,2023-12-29,3,27.02,0.1,72.95,15.74
4130,349,4,2023-12-29,12,117.7,0.05,1341.78,548.94
1533,314,16,2023-12-29,16,45.98,0.0,735.68,310.08
607,76,7,2023-12-29,17,78.3,0.0,1331.1,361.59
935,80,35,2023-12-29,14,32.76,0.0,458.64,137.9
5872,44,31,2023-12-29,9,119.38,0.1,966.98,247.7
1129,271,8,2023-12-30,3,58.02,0.0,174.06,68.97
5003,352,15,2023-12-30,7,31.0,0.1,195.3,53.41
3130,209,27,2023-12-30,16,95.33,0.15,1296.49,179.69
8967,48,31,2023-12-30,8,119.38,0.0,955.04,315.68
6163,51,6,2023-12-30,1,16.65,0.1,14.98,2.14
2443,71,16,2023-12-30,4,45.98,0.0,183.92,77.52
6400,236,19,2023-12-30,15,70.92,0.1,957.42,262.77
4388,478,9,2023-12-30,3,54.31,0.15,138.49,21.16
9802,286,23,2023-12-30,7,58.89,0.0,412.23,110.04
3539,99,30,2023-12-30,6,101.21,0.05,576.9,220.2
5029,390,10,2023-12-30,13,22.77,0.0,296.01,118.04
7891,55,34,2023-12-31,1,129.06,0.0,129.06,54.1
5567,334,36,2023-12-31,1,77.46,0.0,77.46,14.29
3535,370,23,2023-12-31,16,58.89,0.0,942.24,251.52
3772,172,17,2023-12-31,13,25.17,0.15,278.13,94.7
9620,369,4,2023-12-31,14,117.7,0.0,1647.8,722.82
9971,334,26,2023-12-31,16,82.31,0.0,1316.96,517.76
7894,152,25,2023-12-31,11,66.27,0.05,692.52,182.78
1994,173,16,2023-12-31,15,45.98,0.1,620.73,221.73
2393,55,27,2023-12-31,14,95.33,0.15,1134.43,157.23
5216,128,6,2024-01-01,11,16.65,0.1,164.83,23.59
7449,148,5,2024-01-01,11,43.54,0.1,431.05,88.95
8377,489,19,2024-01-01,19,70.92,0.0,1347.48,467.59
1375,41,28,2024-01-01,16,96.98,0.0,1551.68,446.4
6684,161,4,2024-01-01,15,117.7,0.0,1765.5,774.45
